year,indicator,LifeZone,pool_tc_sum,area_sum,pool_tc_per_ha,run
2027,Deadwood,Tropical Moist,17886560.893814344,608498.4096054053,29.39458938834909,"Modified Decay, Turnover and Spinup parameters"
2027,Deadwood,Tropical Premontane Wet,15228294.374463828,417245.7651077392,36.49718139267789,"Modified Decay, Turnover and Spinup parameters"
2027,Litter,Tropical Dry,18925472.687837735,1142790.3822968886,16.560756006538593,"Modified Decay, Turnover and Spinup parameters"
2027,Litter,Tropical Moist,18578830.54528996,608498.4096054053,30.53225818180499,"Modified Decay, Turnover and Spinup parameters"
2027,Litter,Tropical Premontane Wet,17026056.073608436,417245.7651077392,40.80582116684168,"Modified Decay, Turnover and Spinup parameters"
2027,Soil Carbon,Tropical Dry,40819865.322419524,1142790.3822968886,35.71946872739328,"Modified Decay, Turnover and Spinup parameters"
2027,Soil Carbon,Tropical Moist,52856211.983634956,608498.4096054053,86.8633527208572,"Modified Decay, Turnover and Spinup parameters"
2027,Soil Carbon,Tropical Premontane Wet,39416894.88772299,417245.7651077392,94.46925094025808,"Modified Decay, Turnover and Spinup parameters"
2027,Total Biomass,Tropical Dry,131021935.63406697,1142790.3822968886,114.65089106781477,"Modified Decay, Turnover and Spinup parameters"
2027,Total Biomass,Tropical Moist,127243645.75210437,608498.4096054053,209.110892885683,"Modified Decay, Turnover and Spinup parameters"
2027,Total Biomass,Tropical Premontane Wet,93370386.59462604,417245.7651077392,223.77791316951146,"Modified Decay, Turnover and Spinup parameters"
2028,Deadwood,Tropical Dry,18178709.442082863,1142790.3822968886,15.907299994549803,"Modified Decay, Turnover and Spinup parameters"
2028,Deadwood,Tropical Moist,17897426.802738126,608498.4096054053,29.41244631081965,"Modified Decay, Turnover and Spinup parameters"
2028,Deadwood,Tropical Premontane Wet,15241553.881728936,417245.7651077392,36.52896004299369,"Modified Decay, Turnover and Spinup parameters"
2028,Litter,Tropical Dry,18926427.373972602,1142790.3822968886,16.561591405706857,"Modified Decay, Turnover and Spinup parameters"
2028,Litter,Tropical Moist,18591733.071494967,608498.4096054053,30.553462060075393,"Modified Decay, Turnover and Spinup parameters"
2028,Litter,Tropical Premontane Wet,17044254.672737263,417245.7651077392,40.849437185626506,"Modified Decay, Turnover and Spinup parameters"
2028,Soil Carbon,Tropical Dry,41001000.323709674,1142790.3822968886,35.87797111251669,"Modified Decay, Turnover and Spinup parameters"
2028,Soil Carbon,Tropical Moist,52974797.93238511,608498.4096054053,87.05823564393181,"Modified Decay, Turnover and Spinup parameters"
2028,Soil Carbon,Tropical Premontane Wet,39520189.40668378,417245.7651077392,94.71681371404469,"Modified Decay, Turnover and Spinup parameters"
2028,Total Biomass,Tropical Dry,131021970.43942375,1142790.3822968886,114.65092152428109,"Modified Decay, Turnover and Spinup parameters"
2028,Total Biomass,Tropical Moist,127287090.78179792,608498.4096054053,209.18228999865445,"Modified Decay, Turnover and Spinup parameters"
2028,Total Biomass,Tropical Premontane Wet,93414808.08804661,417245.7651077392,223.88437678672543,"Modified Decay, Turnover and Spinup parameters"
2029,Deadwood,Tropical Dry,18179015.156357177,1142790.3822968886,15.907567510166883,"Modified Decay, Turnover and Spinup parameters"
2029,Deadwood,Tropical Moist,17907923.334105864,608498.4096054053,29.429696202030613,"Modified Decay, Turnover and Spinup parameters"
2029,Deadwood,Tropical Premontane Wet,15254406.31810392,417245.7651077392,36.559763079117175,"Modified Decay, Turnover and Spinup parameters"
2029,Litter,Tropical Dry,18927316.143171415,1142790.3822968886,16.562369124186624,"Modified Decay, Turnover and Spinup parameters"
2029,Litter,Tropical Moist,18604203.30984033,608498.4096054053,30.573955520943187,"Modified Decay, Turnover and Spinup parameters"
2029,Litter,Tropical Premontane Wet,17061915.31030963,417245.7651077392,40.89176388861367,"Modified Decay, Turnover and Spinup parameters"
2029,Soil Carbon,Tropical Dry,41181542.98243453,1142790.3822968886,36.03595516761697,"Modified Decay, Turnover and Spinup parameters"
2029,Soil Carbon,Tropical Moist,53093127.6459347,608498.4096054053,87.25269747272496,"Modified Decay, Turnover and Spinup parameters"
2029,Soil Carbon,Tropical Premontane Wet,39623310.55948249,417245.7651077392,94.9639609865211,"Modified Decay, Turnover and Spinup parameters"
2029,Total Biomass,Tropical Dry,131022001.56557259,1142790.3822968886,114.65094876125238,"Modified Decay, Turnover and Spinup parameters"
2029,Total Biomass,Tropical Moist,127329049.9227722,608498.4096054053,209.25124521745528,"Modified Decay, Turnover and Spinup parameters"
2029,Total Biomass,Tropical Premontane Wet,93457847.8262622,417245.7651077392,223.98752879404293,"Modified Decay, Turnover and Spinup parameters"
2030,Deadwood,Tropical Dry,18179295.7869787,1142790.3822968886,15.907813076305581,"Modified Decay, Turnover and Spinup parameters"
2030,Deadwood,Tropical Moist,17918062.933816414,608498.4096054053,29.446359515443586,"Modified Decay, Turnover and Spinup parameters"
2030,Deadwood,Tropical Premontane Wet,15266863.947763924,417245.7651077392,36.58961989421699,"Modified Decay, Turnover and Spinup parameters"
2030,Litter,Tropical Dry,18928143.491852596,1142790.3822968886,16.56309309657386,"Modified Decay, Turnover and Spinup parameters"
2030,Litter,Tropical Moist,18616255.43631892,608498.4096054053,30.593761861088602,"Modified Decay, Turnover and Spinup parameters"
2030,Litter,Tropical Premontane Wet,17079053.16982219,417245.7651077392,40.93283766561925,"Modified Decay, Turnover and Spinup parameters"
2030,Soil Carbon,Tropical Dry,41361494.87849396,1142790.3822968886,36.193422275187245,"Modified Decay, Turnover and Spinup parameters"
2030,Soil Carbon,Tropical Moist,53211197.402410105,608498.4096054053,87.44673209074799,"Modified Decay, Turnover and Spinup parameters"
2030,Soil Carbon,Tropical Premontane Wet,39726253.87079997,417245.7651077392,95.21068203182854,"Modified Decay, Turnover and Spinup parameters"
2030,Total Biomass,Tropical Dry,131022029.30684188,1142790.3822968886,114.65097303628104,"Modified Decay, Turnover and Spinup parameters"
2030,Total Biomass,Tropical Moist,127369574.01265588,608498.4096054053,209.31784208811916,"Modified Decay, Turnover and Spinup parameters"
2030,Total Biomass,Tropical Premontane Wet,93499548.76873362,417245.7651077392,224.08747215107292,"Modified Decay, Turnover and Spinup parameters"
2031,Deadwood,Tropical Dry,18179553.37318141,1142790.3822968886,15.908038477399868,"Modified Decay, Turnover and Spinup parameters"
2031,Deadwood,Tropical Moist,17927857.637729015,608498.4096054053,29.462456030665297,"Modified Decay, Turnover and Spinup parameters"
2031,Deadwood,Tropical Premontane Wet,15278938.6826176,417245.7651077392,36.61855903719561,"Modified Decay, Turnover and Spinup parameters"
2031,Litter,Tropical Dry,18928913.614679404,1142790.3822968886,16.563766993413328,"Modified Decay, Turnover and Spinup parameters"
2031,Litter,Tropical Moist,18627903.18301422,608498.4096054053,30.61290364767578,"Modified Decay, Turnover and Spinup parameters"
2031,Litter,Tropical Premontane Wet,17095683.04691999,417245.7651077392,40.972693976907415,"Modified Decay, Turnover and Spinup parameters"
2031,Soil Carbon,Tropical Dry,41540857.61233907,1142790.3822968886,36.35037383570407,"Modified Decay, Turnover and Spinup parameters"
2031,Soil Carbon,Tropical Moist,53329003.64484217,608498.4096054053,87.64033365251453,"Modified Decay, Turnover and Spinup parameters"
2031,Soil Carbon,Tropical Premontane Wet,39829015.0280651,417245.7651077392,95.45696651416137,"Modified Decay, Turnover and Spinup parameters"
2031,Total Biomass,Tropical Dry,131022054.14153725,1142790.3822968886,114.65099476790895,"Modified Decay, Turnover and Spinup parameters"
2031,Total Biomass,Tropical Moist,127408712.12591588,608498.4096054053,209.38216125911813,"Modified Decay, Turnover and Spinup parameters"
2031,Total Biomass,Tropical Premontane Wet,93539952.55846958,417245.7651077392,224.18430666232442,"Modified Decay, Turnover and Spinup parameters"
2032,Deadwood,Tropical Dry,18179789.790551517,1142790.3822968886,15.908245354683551,"Modified Decay, Turnover and Spinup parameters"
2032,Deadwood,Tropical Moist,17937319.084210858,608498.4096054053,29.478004874068155,"Modified Decay, Turnover and Spinup parameters"
2032,Deadwood,Tropical Premontane Wet,15290642.091280162,417245.7651077392,36.646608234194744,"Modified Decay, Turnover and Spinup parameters"
2032,Litter,Tropical Dry,18929630.42441477,1142790.3822968886,16.564394238572607,"Modified Decay, Turnover and Spinup parameters"
2032,Litter,Tropical Moist,18639159.850380413,608498.4096054053,30.6314027385337,"Modified Decay, Turnover and Spinup parameters"
2032,Litter,Tropical Premontane Wet,17111819.35709676,417245.7651077392,41.01136737164541,"Modified Decay, Turnover and Spinup parameters"
2032,Soil Carbon,Tropical Dry,41719632.80315632,1142790.3822968886,36.50681126603834,"Modified Decay, Turnover and Spinup parameters"
2032,Soil Carbon,Tropical Moist,53446542.975626364,608498.4096054053,87.8334965744364,"Modified Decay, Turnover and Spinup parameters"
